id,title,category,mode,kind,family_id,variant,status,size,model,requires,prompt
education-lab-poster-print,实验记录模板 · 印刷审阅,education,generate,variation,education-lab-poster,print,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：课堂实验观察记录海报模板。
构图与视觉：标题“观察与记录”，三个空白分区：现象、问题、结论。
必须遵守：不编造实验数据或结论，不展示危险操作。
版本要求：用于印刷前视觉审阅。避免暗部完全糊成一片与高光大面积纯白溢出，保留边缘和细节；保持既有色板。本图仍是栅格概念，不声称已满足印刷色彩或出血规格。
交付检查：事实与视觉分离、标签准确、人工审核。不添加未要求的水印或署名。"
education-lab-poster-accessible,实验记录模板 · 清晰辨识,education,generate,variation,education-lab-poster,accessible,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：课堂实验观察记录海报模板。
构图与视觉：标题“观察与记录”，三个空白分区：现象、问题、结论。
必须遵守：不编造实验数据或结论，不展示危险操作。
版本要求：用于清晰辨识的设计版本。相邻重要元素除颜色差异外，还需有轮廓或明度差异；必要文字与底色对比充分，不凭色彩单独编码语义。
交付检查：事实与视觉分离、标签准确、人工审核。不添加未要求的水印或署名。"
education-lab-poster-balanced,实验记录模板 · 均衡层次,education,generate,variation,education-lab-poster,balanced,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：课堂实验观察记录海报模板。
构图与视觉：标题“观察与记录”，三个空白分区：现象、问题、结论。
必须遵守：不编造实验数据或结论，不展示危险操作。
版本要求：用于均衡层次的呈现。控制前中后景或主次信息的视觉权重，避免边缘装饰抢占注意力，保留全部关键对象、文字与关系。
交付检查：事实与视觉分离、标签准确、人工审核。不添加未要求的水印或署名。"
education-lab-poster-clean,实验记录模板 · 干净收尾,education,generate,variation,education-lab-poster,clean,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：课堂实验观察记录海报模板。
构图与视觉：标题“观察与记录”，三个空白分区：现象、问题、结论。
必须遵守：不编造实验数据或结论，不展示危险操作。
版本要求：用于清理视觉瑕疵后的版本。重点消除不必要的重影、断裂边缘、融合物件和伪文字；不改变指定内容，不新增解释性元素。
交付检查：事实与视觉分离、标签准确、人工审核。不添加未要求的水印或署名。"
business-strategy,战略讨论配图,business,generate,original,business-strategy,base,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：三个人形木块共同围绕一张空白圆桌，桌上有三个几何目标物。
构图与视觉：极简商业摄影感，奶油白背景，右侧留白。
必须遵守：不生成业绩图和虚假增长数字。
交付检查：观点清晰、信息真实性、可后期排版。不添加未要求的水印或署名。"
business-strategy-editorial,战略讨论配图 · 编辑精选,business,generate,variation,business-strategy,editorial,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：三个人形木块共同围绕一张空白圆桌，桌上有三个几何目标物。
构图与视觉：极简商业摄影感，奶油白背景，右侧留白。
必须遵守：不生成业绩图和虚假增长数字。
版本要求：用于编辑精选展示。保留主要内容和媒介，删减非必要的背景装饰，让主视觉与次要细节的层级更鲜明。不要删除任务要求的文字、对象或图解关系。
交付检查：观点清晰、信息真实性、可后期排版。不添加未要求的水印或署名。"
business-strategy-thumbnail,战略讨论配图 · 缩略图优先,business,generate,variation,business-strategy,thumbnail,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：三个人形木块共同围绕一张空白圆桌，桌上有三个几何目标物。
构图与视觉：极简商业摄影感，奶油白背景，右侧留白。
必须遵守：不生成业绩图和虚假增长数字。
版本要求：用于缩略图浏览。通过更清晰的轮廓、主体与背景明暗分离来提升识别度；弱化非必要微小纹理，保留所有必要文字和完整主体。
交付检查：观点清晰、信息真实性、可后期排版。不添加未要求的水印或署名。"
business-strategy-detail,战略讨论配图 · 细节呈现,business,generate,variation,business-strategy,detail,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：三个人形木块共同围绕一张空白圆桌，桌上有三个几何目标物。
构图与视觉：极简商业摄影感，奶油白背景，右侧留白。
必须遵守：不生成业绩图和虚假增长数字。
版本要求：用于近距离查看。提升材质边缘、结构交界和局部细节的可辨性；沿用原构图和对象数量，不通过堆叠装饰来增加细节。
交付检查：观点清晰、信息真实性、可后期排版。不添加未要求的水印或署名。"
business-strategy-quiet,战略讨论配图 · 克制留白,business,generate,variation,business-strategy,quiet,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：三个人形木块共同围绕一张空白圆桌，桌上有三个几何目标物。
构图与视觉：极简商业摄影感，奶油白背景，右侧留白。
必须遵守：不生成业绩图和虚假增长数字。
版本要求：用于安静、克制的视觉呈现。减少背景纹理和非必要装饰，强化负空间；保留必要的标签、关系、物件与原有视觉媒介。
交付检查：观点清晰、信息真实性、可后期排版。不添加未要求的水印或署名。"
business-strategy-presentation,战略讨论配图 · 演示使用,business,generate,variation,business-strategy,presentation,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：三个人形木块共同围绕一张空白圆桌，桌上有三个几何目标物。
构图与视觉：极简商业摄影感，奶油白背景，右侧留白。
必须遵守：不生成业绩图和虚假增长数字。
版本要求：用于演示页面。确保远距离观看时主体层次仍然明确，必要文字清楚，信息区域之间有充足间距；不添加新的标题、数据或图例。
交付检查：观点清晰、信息真实性、可后期排版。不添加未要求的水印或署名。"
business-strategy-print,战略讨论配图 · 印刷审阅,business,generate,variation,business-strategy,print,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：三个人形木块共同围绕一张空白圆桌，桌上有三个几何目标物。
构图与视觉：极简商业摄影感，奶油白背景，右侧留白。
必须遵守：不生成业绩图和虚假增长数字。
版本要求：用于印刷前视觉审阅。避免暗部完全糊成一片与高光大面积纯白溢出，保留边缘和细节；保持既有色板。本图仍是栅格概念，不声称已满足印刷色彩或出血规格。
交付检查：观点清晰、信息真实性、可后期排版。不添加未要求的水印或署名。"
business-strategy-accessible,战略讨论配图 · 清晰辨识,business,generate,variation,business-strategy,accessible,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：三个人形木块共同围绕一张空白圆桌，桌上有三个几何目标物。
构图与视觉：极简商业摄影感，奶油白背景，右侧留白。
必须遵守：不生成业绩图和虚假增长数字。
版本要求：用于清晰辨识的设计版本。相邻重要元素除颜色差异外，还需有轮廓或明度差异；必要文字与底色对比充分，不凭色彩单独编码语义。
交付检查：观点清晰、信息真实性、可后期排版。不添加未要求的水印或署名。"
business-strategy-balanced,战略讨论配图 · 均衡层次,business,generate,variation,business-strategy,balanced,prompt-only,1536x1024,flare,0,"任务：创作一张完整图像。
主体与场景：三个人形木块共同围绕一张空白圆桌，桌上有三个几何目标物。
构图与视觉：极简商业摄影感，奶油白背景，右侧留白。
必须遵守：不生成业绩图和虚假增长数字。
版本要求：用于均衡层次的呈现。控制前中后景或主次信息的视觉权重，避免边缘装饰抢占注意力，保留全部关键对象、文字与关系。
交付检查：观点清晰、信息真实性、可后期排版。不添加未要求的水印或署名。"
